term,example
경기관총,일단PPSh-41 같은 기관단총을 떼거리로 동원하여 보았지만 결코 기관총을 대신할 수는 없었고DP같은 경기관총으로 이 역할을 담당하려 했지만 화력이 부족했다.
경기관총,"2차대전 당시에는 경기관총인DP와 중기관총인DShk,DS-39,SG-43 같은 다양한 기관총을 제작하여 사용했다."
경기관총,우리와의 인연도 각별한 경기관총이라 할 수 있을 것 같다.
경기관총,더불어 보병과 함께 움직이며 공격에 나설 수 있는 경기관총의 필요성도 급속히 요구되었다.
경기관총,사실 이는 오늘날 다목적 기관총과 비슷한 수준이어서 경기관총이라고 하기에는 민망한 수준이지만 30㎏ 가까이 나가던 맥심 기관총에 비한다면 휴대가 상당히 편리한 수준이었다.
경기관총,"1911년, 이렇게 해서 새롭게 탄생한 신형 경기관총은 분당 500발을 발사할 수 있었고 총구에 양각대를 장착하여 정확도를 높였다."
경기관총,그런데 미 육군 병기국 소속이었던 아이작 루이스(IsaacLewis) 중령은 맥클린이 제안한 경기관총의 작동 방식과 탄창 구조에 대단한 흥미를 느끼고 특허권을 인수하여 개량에 나섰다.
경기관총,비단 경기관총 분야뿐만 아니라AK-47로 상징되는 것처럼 제식 소총도 혁명적인 변화를 겪었지만DP가 일거에 퇴출된 이유는 그 만큼 부족한 점이 많았다는 의미였다.
경기관총,반면 벨기에군과 영국군은 루이스 경기관총의 성능을 한 눈에 알아보고 각각 라이선스 생산에 나섰다.
경기관총,별도 교육이 필요 없을 만큼AK와 사용법마저 동일한 경기관총은 탄의 보급뿐만 아니라 총기의 유지보수에서도 상당한 이점을 제공했다.
경기관총,그 대안으로 등장한 것이 경기관총이나 독일군이 대성공을 거둔 MG34같은 다목적 기관총이었다.
경기관총,FN미니미를 비롯한 서방의 동급 경기관총과 비교하면 전력 차이가 벌어진 걸 극명하게 알 수 있다.
경기관총,이렇게 데뷔시기가 어정쩡하였던 관계로 제2차 대전에서의 활약상은 없다시피 하였지만RPD는 1950년대부터 소련군의 주력 경기관총 자리를 당당히 꿰찼다.
경기관총,사실 경기관총을 제외한 대부분의 기관총은 주로 거점에 거치해 놓고 사용하는 방어용 장비였다.
경기관총,이처럼 구경만 약간 차이가 난다 뿐이지 피아가 모두 앞 다투어 사용할 만큼 ZB-26는 최고의 경기관총이라 할 만 했다.
경기관총,한국전쟁 당시에도 같은 경기관총을 보유한 영국군과 중공군이 교전을 벌이는 경우가 흔하였다.
경기관총,303브리티쉬탄을 사용할 수 있도록 개량되어 1935년부터 라이선스 생산되었는데 그것이 바로 유명한 브렌(Bren) 경기관총이다.
경기관총,"1930년 중반 영국군이 신형 경기관총 도입 사업을 시작하였을 때, ZB-26을 눈여겨보았던 체코슬로바키아 주재 영국 무관이 강력 추천하면서 후보 기종이 되었다."
경기관총,"객관적으로 MG34, MG42보다 성능이 뒤처지지만 ZB-26은 이들과 급이 다른 경기관총이었다."
경기관총,7x58mm을 사용할 수 있도록 개량한 것이 99식 경기관총이었다.
경기관총,이렇게 해서 1926년 신뢰성과 기능이 대폭 향상된 새로운 경기관총이 탄생하였고 체코슬로바키아군 당국이 정식 채택하며 ZB-26이라는 이름을 붙였다.
경기관총,종전 후 체코슬로바키아의 브로노 조병창(Zbrojovka Brno) 소속의 엔지니어인 홀렉(Václav Holek)은 휴대가 편리하면서도 성능이 뛰어난 새로운 경기관총의 개발에 나섰다.
경기관총,따라서 쇼샤(Chauchat)같이 보다 가볍고 운반하기 쉬운 공랭식 경기관총의 탄생하여 일부 사용되었으나 성능은 상당히 미흡하였다.
경기관총,한마디로 모든 경기관총의 아버지라 할 수도 있을 만큼 ZB-26은 뛰어난 기관총이었다.
경기관총,"비록 탄생지인 체코슬로바키아를 위해 제대로 사용된 적이 없는 비운의 기관총이었지만, 수많은 전쟁에서 주역으로 맹활약하였고 이후 탄생한 후속 경기관총들의 벤치마킹 대상이 된 희대의 걸작이었다."
경기관총,26(이하 ZB-26) 경기관총은 세계적인 명성을 얻은 체코슬로바키아산 총기의 대표적이라 할 수 있다.
경기관총,"99식 소총, 97식 경기관총을 비롯한 다양한 종류의 화기와 총포탄이 생산되었는데, 해방 후 국군과 경찰의 무기로 사용되기도 하였다."
경기관총,소총과 경기관총은 전 세계 보병 분대의 주요한 무기라고 할 수 있다.
경기관총,따라서 정작 개발국인 소련과 이를 계승한 러시아에서는 기억에서 사라진 구세대의 무기가 되어버렸지만 아직도 남들에게는 그럭저럭 쓸만한 경기관총으로 유명하다.
경기관총,이렇게 탄생한 경기관총이 바로RPK다.
경기관총,고심 끝에 소련은AK-47을 베이스로 하는 새로운 경기관총 제작에 착수하였다.
경기관총,그런데RPD는 정작 개발국이자 야심만만하게 차세대 경기관총으로 도입한 소련군 일선에서 얼마 지나지 않아 물러나게 되었다.
경기관총,"RPD는 동구권에 대량 공여되었고 중국에서 ‘56식 경기관총’,북한에서 ‘62식 경기관총’이라는 이름으로 라이선스 생산되어 일부는 아직도 제식 무기로 사용 중이다."
경기관총,그렇다 보니RPD는 항상 일선 보병과 함께 작전을 펼칠 수 있도록 최적화 된 경기관총이 되었다.
경기관총,이에 1943년 소련군은 여러 총기 설계국에 새로운 경기관총의 개발을 지시하였고 경합 끝에DP경기관총을 만든 바실리 데그차크레프(VasilyDegtyaryov)의 개발안이 채택되어 1944년부터 생산에 들어갔다.
경기관총,표면적으로 미 육군이 정한 규정을 만족시키지 못한 것으로 알려졌지만 이후 제1차 대전 당시 루이스 경기관총이 보여 주었던 활약상을 고려한다면 이는 합당한 이유로 보기는 힘들다.
경기관총,정확도나 연사력이 중(重)기관총에 비해 떨어지긴 했지만 병사 혼자 사용하는 경기관총이 이때부터 인상적인 활약을 펼쳤다.
경기관총,그런 어처구니없던 사례 중 가장 대표적이었던 것이 루이스 경기관총(LewisMachinegun)이다.
경기관총,덕분에 마드센 경기관총에는 경쟁 총기에서 보기 힘든 독특한 구조가 채택되었다.
경기관총,하지만 이런 단점에도 불구하고 마드센 경기관총은 상업적으로 성공한 총의 반열에 올랐다.
경기관총,하지만 단지 이런 노력만으로 마드센 경기관총이 성공할 수 있었던 것은 아니다.
경기관총,그럼에도 마드센 경기관총이 주변 군사강국에도 판매될 수 있었던 이유는 아무도 가지 않은 길을 제일 먼저 개척했기 때문이다.
경기관총,마드센 경기관총의 명성은 러시아에 의해 알려지기 시작했다.
경기관총,"1905년 러일전쟁 당시에 러시아군은 맥심 기관총 외에도 1,200여 정의 마드센 경기관총을 효과적으로 사용했다."
경기관총,적국에서 조차 획득하기를 원하였고 제2차 대전 당시에도 일선에서 사용되었을 만큼 루이스 경기관총은 당대 최고의 총기 중 하나로 대접받았다.
경기관총,당연히 마드센 경기관총의 주가가 올라갔다.
경기관총,새로운 무기 분야를 개척한 마드센 경기관총도 결국 1955년에 생산이 종료되면서 급속히 일선에서 사라져 갔다.
경기관총,덕분에 마드센 경기관총은 1세기 이상 공식 활약한 경기관총이라는 보기 드문 기록도 가지고 있다.
경기관총,그런 점에서 마드센 경기관총은 최초라는 타이틀을 빼면 성능이 압도적으로 좋은 것도 아니었고 전성기도 짧았지만 오랫동안 일선에서 활약하는 끈질긴 모습을 보여주었다.
경기관총,그중 하나가 데그챠레프 경기관총(DegtyaryovMachinegun-이하DP)이다.
경기관총,"소련식대로 개발자의 이름을 붙여 데그챠레프 경기관총 혹은 줄여서DP라고 명명 하였는데, 소련제 총기의 일반적인 특징이라 할 수 있는 단순한 구조여서 생산 및 유지보수가 편리하고 내구성이 좋았다."
경기관총,1914년 제1차 대전이 발발하자 이미 실전에서 사용되던 마드센 경기관총은 그야말로 독보적인 존재가 되었다.
경항공모함,사실 스키점프대처럼 함재기 운영과 관련된 시설을 제외한다면LPD나 경항공모함의 기본적 선체 구조는 크게 차이가 나지 않는다.
경항공모함,"구체적으로 자신들이 건조하여 1988년부터 스페인 해군이 사용 중인 배수량 16,700톤의 프린시페 데 아스투리아스(PríncipedeAsturias)를 기반으로 하여 조금 축소된 경항공모함을 만들어 주겠다는 것이었다."
경항공모함,LPD대신 비슷한 가격에 경항공모함을 사지 않겠냐는 제안이었다.
경항공모함,비록 포클랜드 전쟁에서 재미를 보긴 했지만 경항공모함의 능력에 아쉬움이 많았던 영국 해군에게 아크로열(R09)의 퇴역 이후 거의 한 세대 만에 도입하게 되는 퀸엘리자베스급 대형 항공모함은 과거의 영화로 돌아가리라는 희망을 안겨주고 있다.
경항공모함,그래서 1985년 취역한 인빈시블(Invincible)급 경항공모함 3번함에 아크로열(R07)의 이름을 승계시킨 것은 어찌 보면 당연했다.
경항공모함,"이후 영국 해군은 수직이착륙기를 탑재한 경항공모함 체제로 바뀌었고, 이러한 변신으로 인해 가상 적국들이 영국을 만만한 상대로 보게 되었다."
경항공모함,"영국 해군에서 아크로열이라 명명된 군함은 지난 2011년 퇴역한 인빈시블(Invincible)급 경항공모함 3번함인 ‘아크로열(R07)’까지 총 5척이 있는데, 모두 나름대로 역사적 의의가 컸다."
경항공모함,"전투용보다는 전투기나 병력 수송용 정도로 사용되다가 종전 후 대대적인 군비 축소와 함께 퇴역 처리된 것을 1948년 네덜란드가 방대한 해외 식민지의 관리 용도로 구입해 운용하던 배수량 19,900톤의 경항공모함이었다."
경항공모함,"독도함은 1만4500t급으로, 태국이 보유하고 있는 수직이착륙기 탑재 경항공모함 ’샤크리 나루벳‘이나 일본의 헬기항모 ’휴가‘보다도 크다."
경항공모함,하지만 전문가들은 독도함이 경항공모함으로 활용되려면 함수에 스키 점프대처럼 생긴 ‘스키 점프’ 갑판을 설치하고 수직이착륙기도 탑재돼야 하는데 현재 그런 상태가 아니기 때문에 경항공모함으로 볼 수 없다고 말한다.
경항공모함,중국이나 일본 언론들은 독도함 진수를 대서특필하면서 독도함이경항공모함과 다름 없다며 한국의 해군력 증강을 경계하고 나서 경항공모함 여부에 대한 논란이 일기도 했다.
경항공모함,해리어가 경항공모함에서 사용하는데 크게 무리가 없지만 이와 같은 다양한 임무를 원활히 수행할 수 있는지 그때까지 입증 된 것은 아무것도 없었다.
경항공모함,영국 해군은 여러 상황으로 말미암아 어쩔 수 없이 퇴역시킨 중형 항모 대신에 경항공모함 체계를 갖추기로 결심하고 1975년 공군이 사용 중인 해리어를 개조하여 탑재하기로 발표하였다.
경항공모함,"해리어(Harrier) 수직이착륙 전투기까지 운용할 수 있게 되어, 경항공모함의 기능까지도 수행할 수 있었다."
경항공모함,오스트레일리아도 스페인과 이탈리아가 새로 건조한 경항공모함 및 강습상륙함과 비슷한 캔버라(Canberra)급 강습상륙함 2척을 건조중이다.
경항공모함,경항공모함은 2000년대 들어 다목적 헬기 및 상륙전력까지 탑재하는강습상륙함용도 등도 겸하는 다목적함으로 건조되고 있다.
