term,example
티거,"티거라는 이름의 독일 전차는 포르셰(Porsche,Ferdinand)가 설계한 포르셰 티거를 비롯하여 티거1, 티거2 등이 있는데 보통 티거전차라고 하면 티거1을 가리킨다."
티거,티거 1호의 파생 모델인 스툼티거는 해군이 연안에 배치하여 잠수함 등을 공격하기 위해 38cm로켓포RW61을 갖춘 자주포를 설계한 것에 의해 탄생했다.
티거,"40t급의 무게를 견딜 수 있는 차체가 필요했는데, 판터와 티거 중에서 결국 티거 차체를 모델로 1943년 10월에 시험 제작 차량을 완성했다."
티거,"그러나 전차 부족으로 일시적으로 계획이 중지되기도 했는데, 1944년 4월에 전선에서 돌아온 티거를 이용해서 12대를 제작했다."
티거,하지만VK4501 (P)용으로 개발된 포탑이 티거에 사용되었다.
티거,"VK4501 (H)와 차기 중전차 자리를 놓고 경쟁한 시험 제작 전차로, 결국VK4501 (H)에 져서 티거가 되지 못했다."
티거,제식이름은 38㎝ 61식 슈툼모저 티거(38cm RW61 auf Sturmmorser Tiger)이다.
티거,포르쉐 티거의 가장 큰 특징은 기관에 전동모터를 사용했다는 점이다.
티거,"남은 차체는 구축전차 페르디난트로 바뀌었고, 포탑은 수정을 거친 뒤 티거에 탑재되었다."
티거,독일 티거 전차의 영향으로 개발된 4식 중전차를 개량한 발전형이지만 4식 중전차보다 더욱 대형화되었다.
티거,"조종실의 전면에는 티거 1호부터 채용한 바이저를 설치했고, 후면 좌우에 장갑 커버가 달린 환기구를 만들었다."
티거,이 때문에 포탑이 커져서 당초의 4호 전차의 포탑 링에서 티거 1호의 포탑 링으로 교체되었다.
티거,"같은 초중량급 전차로 개발이 진행되고 있던 마우스와 공통화가 진행되어 포탑은 마우스와 동일했으나 주포는 17cmKwk44를 장착하고, 차체는 쾨니히스티거를 대형화하여 사용할 계획이었다."
티거,이D-5 85mm포는 고사포로써 개발된 것을 차량 탑재형으로 개조한 것으로 티거와 마찬가지였다.
티거,전장에서 독일군의 티거전차를 대적할 새로운 전차의 개발 필요성이 대두되었다.
티거,개발의 배경에는 1943년 1월에 포획한 티거의 존재가 많은 영향을 미쳤다.
티거,티거 1호의 파생 모델인 스툼티거는 해군이 연안에 배치하여 잠수함 등을 공격하기 위해 38cm 로켓포 RW61을 갖춘 자주포를 설계한 것에 의해 탄생했다.
티거,B4호는 3호 돌격포와 티거 무선조종 전차대대와 중대에 배치되어 지뢰 탐색과 제거에 사용되었다.
티거,"2mm라는 당시로써는 독일군에서 생각할 수 없었던 강력한 포를 탑재한 T-34였지만, 1943년 1월부터 전선에 투입한 독일의 티거를 포획한 결과 구소련은 현재의 T-34나 KV-1로써는 대항할 수 없다는 판단을 내렸다."
티거,"연합국은 티거를 능가하는 중전차 개발에 많은 노력을 기울였으나, 티거에 준한 성능을 가진 전차를 개발한 것은 1944년 중반 이후였다."
티거,그만큼 티거는 중전차의 존재 의의를 역사에 남긴 기념비적인 전차였다.
티거,독일이 개발한 우수한 성능의 전차인 티거 전차에 영향을 받아 개발된 전차이다.
티거,독일군이T-34에 충격을 받은 것과 마찬가지로 구소련도 티거에 충격을 받았기 때문이다.
프레데터,"미 공군은 진화하는 전장 환경에 맞추어 2018년 3월 20여 년간 운영해온MQ-1 프레데터를 퇴역시키고  속도, 탑재량 등이 향상된MQ-9 리퍼(Reaper)로 전환하였다."
하푼,"무장은하푼미사일과SLAM, 매브릭 공대지미사일, MK-46 또는 MK-50어뢰,로켓탄,기뢰,폭뢰등 최대 9t을 탑재할 수 있다."
하푼,"하푼 대함미사일과 SM-Ⅱ 대공미사일, 5인치 함포 및 30mm CIWS로 무장하며 갑판에 대잠작전을 수행하는 슈퍼링스 헬기 1대를 적재한다."
하푼,1943년 6월 말에는 PV-1을 개량한 PV-2 하푼을 미 해군이 500대 발주하였다.
하푼,하푼미사일의 개량형 미사일로서 정식 명칭은 AGM-84E이다.
하푼,제2차 세계대전에서 활약한 미국의 쌍발프로펠러초계기로써 벤추라(Ventura) 또는 하푼(Harpoon)이라고도 한다.
하푼,"자체 무장으로는 Mk 46/50 어뢰와 Mk54/57/101 폭뢰, AGM-84 하푼 공대함 미사일, AGM-65 매버릭 미사일(공대함 버전) 등을 탑재하며, 업그레이드 계획에 의해 SLAM 순항미사일을 장착 예정에 있다."
하푼,"보유하고 있는 구축함은 하푼과 같은 미사일을 구비하고 있으며,순양함·호위함 등은 하푼뿐만 아니라 엑소셋(Exocet) 등을 구비하고 있다."
하푼,"적재무기는 스패로 미사일 4기, 열추적식 사이드 와인더 미사일 2기, 공대지 HARM 미사일, 대함용 하푼 미사일, 대전차 메브릭 미사일, 지상공격용 미사일 등 9기를 장착할 수 있다."
하푼,"적재무기는 스패로 미사일 4기, 열추적식 사이드 와인더 미사일 2기, 공대지HARM미사일, 대함용 하푼 미사일, 대전차 메브릭 미사일, 지상공격용 미사일 등 9기를 장착할 수 있다."
하푼,"차이점은 충무공이순신함, 문무대왕함, 대조영함 등과 달리 KDX-Ⅱ 4번함인 왕건함처럼 한국형 수직미사일발사기를 장비하고 미국제 하푼 함대함미사일 8발 대신 한국이 개발한 SSM-700K 함대함미사일 8발을 장착하였다."
하푼,"무장은 함대함 유도탄인하푼미사일, 중거리 함대공 유도탄 SM-Ⅱ, 대(對)유도탄 방어유도탄 램(RAM), MK-41 수직발사 시스템,근접방어무기체계(CIWS) 골키퍼, 5인치함포1문, 슈퍼 링스 대잠헬리콥터2대 등이다."
하푼,"주요 무기로는 분당 4500발을 발사하며 6㎞ 거리의 미사일을 명중시킬 수 있는 근접방어무기인 30㎜ 골키퍼 2문, 32㎞까지 포탄을 날릴 수 있는 5인치 함포 1문, 함대함유도탄 하푼 8기, 함대공유도탄 SM-2 32기를 각각 장착하였다."
하푼,"주요 탑재 장비는 127㎜ 주포 1문,근접방어무기체계(CIWS) 2문, 대함유도미사일인하푼미사일, 시스패로(sea sparrow) 함대공미사일, K-744어뢰등이다."
하푼,"동체와 추진체를 비롯하여 관성유도시스템, 이미징적외선탐지기(IIR Seeker:목표물이 내뿜는 열을 적외선으로 감지하여 목표물을 찾는 장치), 데이터링크,위성항법장치(GPS) 등 많은 부품을 하푼미사일을 비롯한 기존 미사일에 쓰이던 것을 그대로 쓰기 때문에 다른 원거리 유도병기에 비해 활용성이 뛰어나다."
하프트랙,앞부분은 바퀴가 장착되고 뒷부분은 무한궤도로 운용되는 차량을 하프트랙이라고 한다.
하프트랙,독일은 유럽의 다른 나라에 비해 각종 하프트랙(Half-Track)을 군사용으로 실용화하였다.
함포,"이 전함은 1만 7900t, 21kn로, 부포를 없애고, 30cm의 단일구경의 함포 10문을 장비하고 있었으며, 이 전함의 출현으로 종전까지의 전함의 가치가 일거에 소멸되었다."
함포,"하푼 대함미사일과 SM-Ⅱ 대공미사일, 5인치 함포 및 30mm CIWS로 무장하며 갑판에 대잠작전을 수행하는 슈퍼링스 헬기 1대를 적재한다."
함포,무장으로BAE사 5인치함포와 3연장어뢰발사관을 기본으로 장착한다.
함포,특히 함포는 62구경장으로KDX-1과 달리 포신을 늘려서 표준 탄을 사용해도 사거리가 48Km이상이다.
함포,미사일 외에 130㎜ 함포 4문·45㎜ 함포 2문·30㎜ CIWS(근접방어무기체계) 4문·RBU-1000 대잠로켓 6연장발사기 2개와 로켓 48발·533㎜ 어뢰발사관 4문·기뢰 40개 등을 장비했다.
함포,"함포에 비해서 발사장치가 간단하고, 대부분 함선의 밑부분에 명중하므로 거대한 함선에 대해서도 치명적이다."
함포,함포가 최초로 대함파괴무기로 사용된 것은 1571년의 레판토 해전부터라고 할 수 있다.
함포,"그러나 19세기경까지 함포는 강선(腔綫)이 없는 활강(滑腔) 포신에,구형(球形)의 탄환을 포구로부터 밀어 넣는 선장식(先裝式)이었으며, 포가는 갑판에 고정되어 선회할 수도 없었다."
함포,"함포는 구경에 비해서 포신이 비교적 긴 평사포가 사용되며, 포신의 길이는 대체로 구경의 40∼60배에 달한다."
함포,함포는 그대로 갑판에 거치되는 것과 포탑 속에 장치된 것이 있으나 주포 ·부포 등은 대부분 포탑으로 방호된다.
함포,"함포탄을 표적에 명중시키는 데 있어서 넬슨 시대까지는 오직 포수의 숙달도에 의존하였으나, 사정거리가 길어지고 탄도가 복잡해지자 사격지휘장치가 발달되어, 제2차 세계대전 때는 레이더가 사용되었다."
함포,따라서 함포는 주로 연안경비 ·자위무기 또는 육상공격용으로 사용되는 중구경 이하의 것이 대부분이었다.
함포,Ⅱ형은 1975년부터 1982년까지 11척이 건조되어 76㎜ 함포가 신형 100㎜ 함포로 교체되었다.
함포,무장으로 BAE사 5인치함포와 3연장어뢰발사관을 기본으로 장착한다.
함포,특히 함포는 62구경장으로 KDX-1과 달리 포신을 늘려서 표준 탄을 사용해도 사거리가 48Km 이상이다.
함포,"미사일 외에 함정에 따라 100㎜ 또는 130㎜ 함포, 30㎜ 또는 CADS-N-1 CIWS(근접방어무기체계), RBU-6000 또는 RBU-12000 및 RBU-1000 대잠로켓발사기, 533㎜어뢰발사관 등의 무기를 장착한다."
함포,"E-밴드와 C-밴드 대공레이더, SA-N-1 통제용 H/I-밴드 레이더, 76㎜ 함포 통제용 G-밴드 레이더 등도 있다."
함포,"또 SS-N-22 선번(Sunburn)초음속함대함미사일 4연장발사기 2기, 8셀의 SA-N-9 건틀릿 단거리 대공미사일 수직발사기(64발 탑재), 100㎜ 또는 130㎜ 함포 2문, 6총신 30㎜ CIWS(근접방어무기체계) 4문 등의 무기를 장착하였다."
함포,"이 군함은 주로증기기관으로 추진되고, 현측(舷側)을 두꺼운 갑철(甲鐵)로 장갑하였을 뿐만 아니라 강력한 함포를 장비함으로써 그 때까지 함대의 중심이 되어 왔던 전열함(戰列艦)과 자리를 바꾸게 되었다."
함포,대형 전투함에 탑재되어캐터펄트에 의해 발진한 뒤 적함을 수색하고 적함을 공격하는 아군함포의 탄착점 관측 등의 임무를 수행하기 위해 커티스사(社)가 개발하였다.
함포,1935년부터 1938년까지 모두 305대 생산된 SOC 시리즈는 제2차 세계대전 후반레이더를 사용한 함포사격이 실용화 된 뒤에도 실전에서 활약하였다.
함포,"하지만 1944년 9월 15일 러시아에서 출격한 영국 공군의 폭격비행대에서 감행된 패러베인 작전(Operation Paravane)에서 공격을 받은 티르피츠 전함은 상당한 피해를 입고 전함으로 기동불능 상태가 되었으며, 노르웨이 피요르드 해안에 정박하여 해안 함포로서 역할을 하게 되었다."
함포,북대서양에 머물고 있는 티르피츠 전함은 거대한 크기와 강력한 함포로 무장하고 있기 때문에 존재 그 자체만으로도 영국과 연합군에 위협적인 존재였다.
함포,"오늘날 야전포병용 평사포는 차량 ·기갑차로 견인되거나 자주(自走)하도록 되어 있으며, 전차에 탑재된전차포, 군함에 탑재되어 있는함포는 모두 평사포로 되어 있다."
함포,또 57㎜ 2연장함포 2문과 30㎜ CIWS(근접방어무기체계) 4기·533㎜ 5연장어뢰발사관 2문 등 다양한 무기체계를 갖췄다.
함포,"주요 무기로는 분당 4500발을 발사하며 6㎞ 거리의 미사일을 명중시킬 수 있는 근접방어무기인 30㎜ 골키퍼 2문, 32㎞까지 포탄을 날릴 수 있는 5인치 함포 1문, 함대함유도탄 하푼 8기, 함대공유도탄 SM-2 32기를 각각 장착하였다."
함포,"군함에 장비되는 대포의 문수는 점차 많아지게 되어, 1805년트라팔가르 해전당시의 영국 기함이었던 전열함(戰列艦:lineofbattleship) ‘빅토리’호는 102문의 함포를 장비하고 있는 정도였다."
함포,"즉 수직이착륙기인 AV-8B해리어전투기와 대잠수함 헬리콥터를 이용하여 제해권(制海權)을 장악하고, 상륙부대에 대하여 함포사격 등의 제한적인 화력을 지원한다."
함포,"또 함정 선체에 스텔스 기법을 도입하여, 적 레이더에 의한 탐지 확률을 줄였으며 5인치함포와 슈퍼링스헬리콥터를 무장적재하여 지상작전 지원 능력과 대잠수함 전투 능력을 강화한 것도 큰 특징이다."
함포,그러나 주무장은 어뢰·함포(艦砲)로부터 대공·대지·대함·대잠용의 미사일로 바뀌었다.
함포,"이는 왜구들의 장점인 칼을 빼들고 펼치는 백병전을 전개할 수 없었으며, 판옥선의 높은 구조는 위에서 아래를 향하여 활을 쏘기에 매우 유리하고, 함포의 포좌가 높게 만들어져 명중률이 높았다."
함포,이 전투에서 독일 비스마르크 호가 발사한 함포를 정통으로 맞아 후방에 있는 탄약고가 폭발하면서 배가 두 동강 나 침몰하였다.
함포,"무장은 150mm 부포 12문과 105mm 대공포 16문,  37mm 함포 16문, 20mm 기관총 12문 등이 설치되었다."
함포,해군함포·방공포(고사포) 등이 이에 속한다.
함포,"공격형 항공모함 위주의 전투가 벌어졌기 때문에 4480mm 함포의 정확도도 떨어지는데다 함대함 전투가 아니기에 역할이 없었고, 미군 항공기에 발각되어 격침이 우려되어 후방에 머물다 퇴각하였다."
함포,무장으로는 76mm급 함포와 ‘해성’ 국산 대함미사일 4기를 장착한다.
함포,저격총 ·함포는 조준망원경을 가지고 있다.
함포,이 전투가 야마토가 함포를 발사하며 미국 전함에 타격을 입힌 유일한 공격이었다.
함포,"46㎝ 거포(巨砲)를 비롯하여 다양한함포와함재기7대 등 강력한 무장을 장비하고, 방어력도 우수하였지만어뢰공격에 취약하였다."
함포,일본 해군은 수뇌부는 460mm 함포를 장착한 야마토 급 전함이 적에게 심각한 위협이 될 것으로 믿었다.
함포,대잠헬리콥터와함대공미사일 48발·함대함미사일 8발·어뢰·장사정(長射程)함포·통합 전자전 시스템 등을 장비했다.
함포,거대한 함포를 발사하는 일도 거의 없었으며 공격형 항공모함에서 발진한 항공기의 좋은 먹이가 될 뿐이었다.
함포,"함대함미사일 외에 ZIF-31B 57㎜ 70구경 4연장기관포4문(프로젝트 56M, U) 또는 SM-20-ZIF 45㎜ 4연장기관포 4문(프로젝트 56EM)·AK-276 76㎜ 59구경 연장포 2문(프로젝트 56U) 등의함포를 장착하였다."
함포,"함대함미사일 외에 76㎜ 2연장함포 2문, 30㎜ CIWS(근접방어무기체계) 4문, SS-N-14 사이렉스 대잠미사일발사관 4문, RBU-6000 12연장대잠로켓발사기 2기, RBU-1000 6연장대잠로켓발사기 2기, 533㎜ 5연장어뢰발사관 2문 등의 무기를 장비하였다."
함포,1944년 10월 22일레이테만해전(Battle of Leyte Gulf)에 출전하여 미국 잠수함의 공격을 받아 일부가 침수된 상태에서 미군 함정에 함포사격을 가하여 피해를 입혔다.
항공모함 쿠즈네초프,"원형기인 SU-27K이 1987년 8월 첫 비행을 하고, 1989년 11월 1일 항공모함 쿠즈네초프호에서 착함 및 스키점프대를 사용한 이륙시험에 성공하였다."
해리어,YAK-38이나 해리어 등 다른 수직이착륙기와 달리 애프터버너 사용이 가능한 엔진을 장착하였다.
해리어,"조달예정대수는 미국 공군이 F-16과 A-10의 후속기로 CTOL형 약 2,036대, 미국 해병대가 FA-18, AV-8의 후속기로 STOVL형 약 642대, 미국 해군이 FA-18C, A-6E 후속기로 약 300대, 영국 해군이 시해리어기의 후속기로 약 60대 등 총 3,000대로 되어 있다."
해리어,모스크바 항공쇼에서로켓탄발사장치를 장착한 기체가 처음 공개된 1967년에는 영국의 방산업체 BAe시스템스가 해리어를 개발하고 있었기 때문에 서구에 충격을 주었다.
화차,중 ·소신기전의 발사는 1개씩 빈 화살통 같은 곳에 꽂아 발사했으나 1451년(문종1년) 화차가 제작된 이후로는 화차의 신기전기(神機箭機)에서 주로 발사하였다.
화차,병기도설에 의하면 신기전기는 직경 46mm의 둥근 나무통 100개를 나무상자 속에 7층으로 쌓은 것으로 이 나무구멍에 중 ·소신기전 100개를 꽂고 화차의 발사각도를 조절한 후 각줄의 신기전 점화선을 모아 불을 붙이면 동시에 15발씩 차례로 100발이 발사되었다.
화차,이 화차는 ‘철령전(鐵翎箭) 수십 개를 장탄한 동통을 소차(小車)에 싣고 달리면서 화약을 사용하여 발사’하는 일종의 장갑차라고 《태종실록(太宗實錄)》에 전하고 있다.
화차,"태종 때 화차는 실전(實戰)에 사용되지 않았으며,문종(文宗)에 의하여 발명된 화차를임진왜란중인 1592년(선조 25) 변이중(邊以中)이 개량하여 실전에서 활용하였다."
화차,"1451년(문종 1) 2월 문종의 창안에 의하여 임영대군(臨瀛大君)이 만든 화차를 시험하였는데, 그것은 차 위에 가자(架子)를 만들어 그 안에 중신기전(中神機箭) 100개 또는 사전총통(四箭銃筒) 50개를 설치하고 심지에 불을 질러 차례로 발사하게 한 것으로 평탄한 곳에서는 2명이 쉽게 끌 수 있었다."
화차,1939년 2차 세계대전이 발발하면서 프랑스는 샤르 2C 전차를 실전에 투입하기 위해 열차로 수송중에 독일공군의 공습으로 화차가 파괴되자 승무원이 샤르 2C 전차를 자폭시켜 버렸다.
흑표,K2전차는 일명 '흑표(黑豹)로 불리는 대한민국 육군의 주력전차다.
